model_name,question_id,question_type,question_text,prompt_type,response,is_correct,latency,final_answer,consistency_score,consistency_agreement_rate,consistency_most_common,consistency_unique_answers
llama,q1,reasoning,Câu hỏi reasoning q1,cot_self_consistency_7,Đáp án q1 là A (run 1),True,2.103999040730687,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,reasoning,Câu hỏi reasoning q1,cot_self_consistency_7,Đáp án q1 là A (run 2),True,0.6866295199377379,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,reasoning,Câu hỏi reasoning q1,cot_self_consistency_7,Đáp án q1 là A (run 3),True,2.6252544355025753,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,reasoning,Câu hỏi reasoning q1,cot_self_consistency_7,Đáp án q1 là A (run 4),True,2.837467012803875,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,reasoning,Câu hỏi reasoning q1,cot_self_consistency_7,Đáp án q1 là B (run 5),False,0.756172799591625,B,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,reasoning,Câu hỏi reasoning q1,cot_self_consistency_7,Đáp án q1 là D (run 6),False,0.522008058501737,D,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,reasoning,Câu hỏi reasoning q1,cot_self_consistency_7,Đáp án q1 là A (run 7),True,2.055630066877307,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,zero_shot,Câu trả lời của llama cho q1 sử dụng zero_shot,False,1.2203078158592733,,,,,
llama,q1,factual,Câu hỏi factual q1,few_shot,Câu trả lời của llama cho q1 sử dụng few_shot,True,1.4689106943885082,,,,,
llama,q1,factual,Câu hỏi factual q1,cot,Câu trả lời của llama cho q1 sử dụng cot,True,0.8143583833810332,,,,,
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_3,Đáp án q1 là A (run 1),True,1.3367481661190186,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_3,Đáp án q1 là A (run 2),True,0.513598622103622,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_3,Đáp án q1 là A (run 3),True,2.1961463856701213,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_5,Đáp án q1 là A (run 1),True,1.4935453748626955,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_5,Đáp án q1 là A (run 2),True,2.6697198274661575,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_5,Đáp án q1 là A (run 3),True,0.5343787173435153,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_5,Đáp án q1 là A (run 4),True,1.3024824343595363,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_5,Đáp án q1 là A (run 5),True,0.8509970936764201,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_7,Đáp án q1 là A (run 1),True,0.5882107688552669,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_7,Đáp án q1 là A (run 2),True,0.8697786895648734,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_7,Đáp án q1 là A (run 3),True,2.103740343635423,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_7,Đáp án q1 là A (run 4),True,2.2393327256635707,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_7,Đáp án q1 là A (run 5),True,1.553430814310746,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_7,Đáp án q1 là A (run 6),True,2.2573357812582726,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q1,factual,Câu hỏi factual q1,cot_self_consistency_7,Đáp án q1 là A (run 7),True,1.4778501829960415,A,0.9111111111111111,0.9111111111111111,A,3.0
llama,q2,math,Câu hỏi math q2,zero_shot,Câu trả lời của llama cho q2 sử dụng zero_shot,True,1.063823606432798,,,,,
llama,q2,math,Câu hỏi math q2,few_shot,Câu trả lời của llama cho q2 sử dụng few_shot,True,1.5181670780474572,,,,,
llama,q2,math,Câu hỏi math q2,cot,Câu trả lời của llama cho q2 sử dụng cot,True,2.97785914698976,,,,,
llama,q2,math,Câu hỏi math q2,cot_self_consistency_3,Đáp án q2 là A (run 1),True,2.505050729490039,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_3,Đáp án q2 là A (run 2),True,2.7071144699746226,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_3,Đáp án q2 là A (run 3),True,2.8371647391227706,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_5,Đáp án q2 là D (run 1),False,1.7436157330015596,D,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_5,Đáp án q2 là A (run 2),True,2.500579785502566,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_5,Đáp án q2 là A (run 3),True,1.0615497075897373,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_5,Đáp án q2 là A (run 4),True,2.918694771097237,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_5,Đáp án q2 là A (run 5),True,2.2428206088513276,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_7,Đáp án q2 là A (run 1),True,1.8442196796173391,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_7,Đáp án q2 là A (run 2),True,0.8269911134481818,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_7,Đáp án q2 là A (run 3),True,2.11449369473295,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_7,Đáp án q2 là A (run 4),True,1.118052726945805,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_7,Đáp án q2 là A (run 5),True,1.1773124792375413,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_7,Đáp án q2 là A (run 6),True,2.5023259052916957,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,math,Câu hỏi math q2,cot_self_consistency_7,Đáp án q2 là A (run 7),True,1.4749582204477933,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,zero_shot,Câu trả lời của llama cho q2 sử dụng zero_shot,False,2.969317612171363,,,,,
llama,q2,reasoning,Câu hỏi reasoning q2,few_shot,Câu trả lời của llama cho q2 sử dụng few_shot,True,2.290336378584728,,,,,
llama,q2,reasoning,Câu hỏi reasoning q2,cot,Câu trả lời của llama cho q2 sử dụng cot,True,2.212344106076041,,,,,
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_3,Đáp án q2 là A (run 1),True,0.5513089210155071,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_3,Đáp án q2 là A (run 2),True,2.3657716960544217,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_3,Đáp án q2 là A (run 3),True,1.2287206560611015,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_5,Đáp án q2 là A (run 1),True,2.9666151293894005,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_5,Đáp án q2 là A (run 2),True,1.8039511794673484,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_5,Đáp án q2 là A (run 3),True,1.7918382759281348,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_5,Đáp án q2 là A (run 4),True,1.437712425903697,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_5,Đáp án q2 là A (run 5),True,1.3872747366041758,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_7,Đáp án q2 là A (run 1),True,2.026792793555163,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_7,Đáp án q2 là A (run 2),True,2.923306070978947,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_7,Đáp án q2 là A (run 3),True,2.873233682800912,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_7,Đáp án q2 là A (run 4),True,2.9501180388842223,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_7,Đáp án q2 là A (run 5),True,2.545079924002646,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_7,Đáp án q2 là A (run 6),True,1.1897043864873016,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,reasoning,Câu hỏi reasoning q2,cot_self_consistency_7,Đáp án q2 là A (run 7),True,1.27586969134176,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,zero_shot,Câu trả lời của llama cho q2 sử dụng zero_shot,True,1.6883513684090747,,,,,
llama,q2,factual,Câu hỏi factual q2,few_shot,Câu trả lời của llama cho q2 sử dụng few_shot,True,2.1456243561217128,,,,,
llama,q2,factual,Câu hỏi factual q2,cot,Câu trả lời của llama cho q2 sử dụng cot,True,2.627136923325727,,,,,
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_3,Đáp án q2 là A (run 1),True,2.5180766696731878,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_3,Đáp án q2 là A (run 2),True,1.7967188650502885,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_3,Đáp án q2 là A (run 3),True,0.7231241872253253,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_5,Đáp án q2 là A (run 1),True,1.7798021593924473,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_5,Đáp án q2 là A (run 2),True,2.6156732825461937,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_5,Đáp án q2 là A (run 3),True,0.792198509085241,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_5,Đáp án q2 là A (run 4),True,2.5698413935866453,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_5,Đáp án q2 là A (run 5),True,1.964569317758242,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_7,Đáp án q2 là A (run 1),True,2.2859734877840783,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_7,Đáp án q2 là A (run 2),True,2.150186765500885,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_7,Đáp án q2 là C (run 3),False,1.9538762143257624,C,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_7,Đáp án q2 là A (run 4),True,1.6086059632072724,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_7,Đáp án q2 là C (run 5),False,2.8777562742513183,C,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_7,Đáp án q2 là A (run 6),True,0.8522226357726568,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q2,factual,Câu hỏi factual q2,cot_self_consistency_7,Đáp án q2 là A (run 7),True,2.898314991214152,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,zero_shot,Câu trả lời của llama cho q3 sử dụng zero_shot,True,0.5139735653515061,,,,,
llama,q3,math,Câu hỏi math q3,few_shot,Câu trả lời của llama cho q3 sử dụng few_shot,False,2.526877503744945,,,,,
llama,q3,math,Câu hỏi math q3,cot,Câu trả lời của llama cho q3 sử dụng cot,True,2.3502424865550102,,,,,
llama,q3,math,Câu hỏi math q3,cot_self_consistency_3,Đáp án q3 là A (run 1),True,0.6756960096428789,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_3,Đáp án q3 là A (run 2),True,2.476997329556308,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_3,Đáp án q3 là D (run 3),False,0.633003020805583,D,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_5,Đáp án q3 là C (run 1),False,1.3120642847680462,C,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_5,Đáp án q3 là A (run 2),True,0.8964840031757835,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_5,Đáp án q3 là A (run 3),True,1.6425245368340486,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_5,Đáp án q3 là A (run 4),True,1.9722770186655745,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_5,Đáp án q3 là A (run 5),True,1.6566965866192278,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_7,Đáp án q3 là A (run 1),True,2.269905315068854,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_7,Đáp án q3 là A (run 2),True,0.532335178685946,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_7,Đáp án q3 là A (run 3),True,2.2207398759140666,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_7,Đáp án q3 là A (run 4),True,2.363172550538928,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_7,Đáp án q3 là A (run 5),True,1.6818443624665695,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_7,Đáp án q3 là A (run 6),True,1.6899744585071286,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,math,Câu hỏi math q3,cot_self_consistency_7,Đáp án q3 là A (run 7),True,0.8392426801685866,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,zero_shot,Câu trả lời của llama cho q3 sử dụng zero_shot,True,0.6633297227062427,,,,,
llama,q3,reasoning,Câu hỏi reasoning q3,few_shot,Câu trả lời của llama cho q3 sử dụng few_shot,True,2.568635001653715,,,,,
llama,q3,reasoning,Câu hỏi reasoning q3,cot,Câu trả lời của llama cho q3 sử dụng cot,True,2.824194978075141,,,,,
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_3,Đáp án q3 là C (run 1),False,2.2217349284459416,C,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_3,Đáp án q3 là A (run 2),True,1.4967047617465,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_3,Đáp án q3 là A (run 3),True,2.427482786182346,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_5,Đáp án q3 là A (run 1),True,1.6175538381974814,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_5,Đáp án q3 là A (run 2),True,2.353295630947711,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_5,Đáp án q3 là A (run 3),True,1.4477306170053945,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_5,Đáp án q3 là A (run 4),True,2.31911507644603,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_5,Đáp án q3 là A (run 5),True,2.5228263963945663,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_7,Đáp án q3 là A (run 1),True,2.829150188837855,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_7,Đáp án q3 là A (run 2),True,1.9282960935299966,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_7,Đáp án q3 là A (run 3),True,1.8313000595258397,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_7,Đáp án q3 là A (run 4),True,1.6826728288724777,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_7,Đáp án q3 là A (run 5),True,1.0115809598828693,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_7,Đáp án q3 là A (run 6),True,2.418915689984984,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,reasoning,Câu hỏi reasoning q3,cot_self_consistency_7,Đáp án q3 là A (run 7),True,1.0868485837873338,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,zero_shot,Câu trả lời của llama cho q3 sử dụng zero_shot,True,0.7487347282040433,,,,,
llama,q3,factual,Câu hỏi factual q3,few_shot,Câu trả lời của llama cho q3 sử dụng few_shot,True,2.013808527392346,,,,,
llama,q3,factual,Câu hỏi factual q3,cot,Câu trả lời của llama cho q3 sử dụng cot,True,0.7265139785437722,,,,,
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_3,Đáp án q3 là A (run 1),True,1.1564640389854495,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_3,Đáp án q3 là A (run 2),True,0.707032117639252,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_3,Đáp án q3 là A (run 3),True,1.7240237027769165,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_5,Đáp án q3 là A (run 1),True,0.5669751167801536,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_5,Đáp án q3 là A (run 2),True,0.7493879740469775,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_5,Đáp án q3 là A (run 3),True,2.9709909502788894,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_5,Đáp án q3 là A (run 4),True,0.6309620430688446,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_5,Đáp án q3 là A (run 5),True,2.5946449108993592,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_7,Đáp án q3 là A (run 1),True,1.2784168940552048,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_7,Đáp án q3 là A (run 2),True,2.5380768959299704,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_7,Đáp án q3 là A (run 3),True,2.617856722295234,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_7,Đáp án q3 là A (run 4),True,0.8355846057423539,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_7,Đáp án q3 là A (run 5),True,2.441655522510583,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_7,Đáp án q3 là A (run 6),True,2.1357007106352155,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q3,factual,Câu hỏi factual q3,cot_self_consistency_7,Đáp án q3 là A (run 7),True,2.1885098972245163,A,0.9333333333333333,0.9333333333333333,A,3.0
llama,q4,math,Câu hỏi math q4,zero_shot,Câu trả lời của llama cho q4 sử dụng zero_shot,True,0.8485132559110351,,,,,
llama,q4,math,Câu hỏi math q4,few_shot,Câu trả lời của llama cho q4 sử dụng few_shot,True,0.7392005527157723,,,,,
llama,q4,math,Câu hỏi math q4,cot,Câu trả lời của llama cho q4 sử dụng cot,True,1.0021888275886142,,,,,
llama,q4,math,Câu hỏi math q4,cot_self_consistency_3,Đáp án q4 là A (run 1),True,1.5069068359644542,A,0.9333333333333333,0.9333333333333333,A,2.0
llama,q4,math,Câu hỏi math q4,cot_self_consistency_3,Đáp án q4 là A (run 2),True,2.812371977533936,A,0.9333333333333333,0.9333333333333333,A,2.0
llama,q4,math,Câu hỏi math q4,cot_self_consistency_3,Đáp án q4 là A (run 3),True,2.4408219111371396,A,0.9333333333333333,0.9333333333333333,A,2.0
llama,q4,math,Câu hỏi math q4,cot_self_consistency_5,Đáp án q4 là A (run 1),True,2.1534530957128393,A,0.9333333333333333,0.9333333333333333,A,2.0
llama,q4,math,Câu hỏi math q4,cot_self_consistency_5,Đáp án q4 là D (run 2),False,2.8542558873040105,D,0.9333333333333333,0.9333333333333333,A,2.0
